,itemID,userID,reviewerID,asin
39427,1218,3016,A58P1TUC17EL2,B000YAUDSU
39428,1707,3016,A58P1TUC17EL2,B0046XIKZ4
39429,1787,3016,A58P1TUC17EL2,B00006IF4E
39430,230,3212,A1DZYCASJNC9BQ,B003H2GBM4
39431,389,3212,A1DZYCASJNC9BQ,B003VNE25M
39432,464,3212,A1DZYCASJNC9BQ,B003YGZIY0
39433,625,3212,A1DZYCASJNC9BQ,B003H2AZJE
39434,1179,3212,A1DZYCASJNC9BQ,B003BFU4TI
39435,1439,3212,A1DZYCASJNC9BQ,B005A09UCY
39436,2188,3212,A1DZYCASJNC9BQ,B001E97G9O
39437,230,3350,A31VNP4OTMTQYA,B003H2GBM4
39438,232,3350,A31VNP4OTMTQYA,B003UATQDO
39439,588,3350,A31VNP4OTMTQYA,B000HG9I5A
39440,625,3350,A31VNP4OTMTQYA,B003H2AZJE
39442,1486,3350,A31VNP4OTMTQYA,B00006BB7Y
39443,2234,3350,A31VNP4OTMTQYA,B0040XYTIW
39447,623,108,A3M7DOEVSVX6LH,B00007E7D2
39448,624,108,A3M7DOEVSVX6LH,B004OA6VU0
39449,625,108,A3M7DOEVSVX6LH,B003H2AZJE
39451,276,174,A2M4BJK1LPB2OW,B005IVL0RS
39452,408,174,A2M4BJK1LPB2OW,B004N4FE8W
39453,686,174,A2M4BJK1LPB2OW,B000S161FO
39454,690,174,A2M4BJK1LPB2OW,B00078455Q
39455,874,174,A2M4BJK1LPB2OW,B000E23SI0
39459,609,723,A30CV4T4I9Y89P,B003LD08TG
39460,653,723,A30CV4T4I9Y89P,B000GAVHQA
39461,798,723,A30CV4T4I9Y89P,B00006IF4D
39465,589,3076,A15F0X7UOLWKT4,B001PF1BSE
39466,625,3076,A15F0X7UOLWKT4,B003H2AZJE
39467,952,3076,A15F0X7UOLWKT4,B0024IFFX8
39470,1834,3076,A15F0X7UOLWKT4,B001BBCGC2
39471,2032,3076,A15F0X7UOLWKT4,B000L4CHJ2
39472,231,384,AVU9EZ7I2ND6D,B0091DPYBC
39473,349,384,AVU9EZ7I2ND6D,B00FW6RS48
39474,528,384,AVU9EZ7I2ND6D,B006Y9H0UE
39476,790,384,AVU9EZ7I2ND6D,B004OA74B0
39477,1004,384,AVU9EZ7I2ND6D,B000I0VMMC
39478,231,563,A1MC6BFHWY6WC3,B0091DPYBC
39479,260,563,A1MC6BFHWY6WC3,B008EGDW3O
39481,514,563,A1MC6BFHWY6WC3,B0006HVPW4
39482,548,563,A1MC6BFHWY6WC3,B00CRGP8B6
39483,1390,563,A1MC6BFHWY6WC3,B00004YTPX
39484,1397,563,A1MC6BFHWY6WC3,B004I2MG1W
39485,1548,563,A1MC6BFHWY6WC3,B00GGBCRU8
39486,1549,563,A1MC6BFHWY6WC3,B0007L1VLO
39487,1550,563,A1MC6BFHWY6WC3,B003CT3T7W
39488,1551,563,A1MC6BFHWY6WC3,B001E680CE
39489,1552,563,A1MC6BFHWY6WC3,B001S2PKNQ
39491,231,652,A1UV5NB0DXTSWH,B0091DPYBC
39493,358,652,A1UV5NB0DXTSWH,B000MFHX3U
39494,379,652,A1UV5NB0DXTSWH,B001HA0N2M
39495,460,652,A1UV5NB0DXTSWH,B004EWHN0A
39498,231,1975,A38Z8ZXX1BPFRL,B0091DPYBC
39499,266,1975,A38Z8ZXX1BPFRL,B005IMARNA
39500,560,1975,A38Z8ZXX1BPFRL,B00006IFKT
39503,1586,1975,A38Z8ZXX1BPFRL,B00G476NR2
39504,2072,1975,A38Z8ZXX1BPFRL,B00ATGCG5W
39506,310,2213,A2CF66KIQ3RKX3,B00BMLQRQC
39507,345,2213,A2CF66KIQ3RKX3,B00331YTDM
39508,429,2213,A2CF66KIQ3RKX3,B009BUDNJA
39512,232,3195,A2K4WOSH37GSW6,B003UATQDO
39513,258,3195,A2K4WOSH37GSW6,B00006B8GI
39515,513,3195,A2K4WOSH37GSW6,B00191PHL6
39516,1787,3195,A2K4WOSH37GSW6,B00006IF4E
39517,2146,3195,A2K4WOSH37GSW6,B004D0E5WM
39518,2148,3195,A2K4WOSH37GSW6,B00063E2HS
39520,236,3472,AKYDGCKCY7H9F,B003YT6RNS
39521,464,3472,AKYDGCKCY7H9F,B003YGZIY0
39522,475,3472,AKYDGCKCY7H9F,B0041RRMR2
39524,1726,3472,AKYDGCKCY7H9F,B00006HO37
39525,233,190,A1ZDAOCC1P0JZA,B0015G39OW
39526,464,190,A1ZDAOCC1P0JZA,B003YGZIY0
39527,914,190,A1ZDAOCC1P0JZA,B00191TSI4
39528,915,190,A1ZDAOCC1P0JZA,B0035JJJ9Q
39532,233,381,AGS3TT2IXQ9C7,B0015G39OW
39534,513,381,AGS3TT2IXQ9C7,B00191PHL6
39536,1214,381,AGS3TT2IXQ9C7,B004LQZTKK
39537,1286,381,AGS3TT2IXQ9C7,B00E3KP7HO
39538,233,1622,A2ZYSZ80A14V0M,B0015G39OW
39539,282,1622,A2ZYSZ80A14V0M,B00006ICEM
39541,1069,1622,A2ZYSZ80A14V0M,B00008XPPY
39543,1258,1622,A2ZYSZ80A14V0M,B000J0CBCQ
39545,1848,1622,A2ZYSZ80A14V0M,B0001DU6RS
39546,1876,1622,A2ZYSZ80A14V0M,B001602ZT2
39547,2135,1622,A2ZYSZ80A14V0M,B0094V8B8O
39548,2136,1622,A2ZYSZ80A14V0M,B0018179I6
39550,790,3155,A3HJOKYEV152QJ,B004OA74B0
39551,1325,3155,A3HJOKYEV152QJ,B000I1EHK0
39553,1824,3155,A3HJOKYEV152QJ,B00006IBQ4
39554,2208,3155,A3HJOKYEV152QJ,B00007M5KZ
39555,234,2550,AIPCR5HPGREUQ,B00E3KP79C
39556,447,2550,AIPCR5HPGREUQ,B003H04AEM
39557,689,2550,AIPCR5HPGREUQ,B00BB5DJU6
39558,1052,2550,AIPCR5HPGREUQ,B004X23TKE
39560,1574,2550,AIPCR5HPGREUQ,B004X23UQM
39562,2084,2550,AIPCR5HPGREUQ,B0051BP6KW
39563,2160,2550,AIPCR5HPGREUQ,B005D5M12W
39564,234,2950,A2310YIYYMWAEG,B00E3KP79C
39566,717,2950,A2310YIYYMWAEG,B000QYLCWK
39567,961,2950,A2310YIYYMWAEG,B00006IEBZ
39568,1755,2950,A2310YIYYMWAEG,B0035Y4ACW
39569,1808,2950,A2310YIYYMWAEG,B003GRT3ZM
39570,1829,2950,A2310YIYYMWAEG,B0010NL4BU
39571,2050,2950,A2310YIYYMWAEG,B0000AQNW5
39573,271,530,A2QIL6MHF0S9S5,B0006VQBTW
39574,276,530,A2QIL6MHF0S9S5,B005IVL0RS
39575,326,530,A2QIL6MHF0S9S5,B002V3SSBW
39576,524,530,A2QIL6MHF0S9S5,B004D44UYQ
39577,525,530,A2QIL6MHF0S9S5,B004VJSFA8
39578,1515,530,A2QIL6MHF0S9S5,B007ORP1OW
39580,518,2141,A2T9EHCUD7CNEB,B00DSYEB28
39583,1034,2141,A2T9EHCUD7CNEB,B00BXCDOH0
39584,1331,2141,A2T9EHCUD7CNEB,B00AVWKUWU
39585,235,814,AK8R17VG1OSVF,B002ECFIMC
39587,324,814,AK8R17VG1OSVF,B002ECFIDG
39588,354,814,AK8R17VG1OSVF,B0017D3UME
39589,404,814,AK8R17VG1OSVF,B002M7W19C
39590,490,814,AK8R17VG1OSVF,B002NU5ND4
39591,555,814,AK8R17VG1OSVF,B001R4C5BK
39593,771,814,AK8R17VG1OSVF,B00347A8JE
39595,1797,814,AK8R17VG1OSVF,B000MANW30
39596,1798,814,AK8R17VG1OSVF,B0012S75NE
39597,235,1209,A253TILLU81VZK,B002ECFIMC
39599,515,1209,A253TILLU81VZK,B0039N3QO2
39601,593,1209,A253TILLU81VZK,B004VJSG3E
39603,235,1251,AX4OUOYP645H8,B002ECFIMC
39604,509,1251,AX4OUOYP645H8,B0025Z3J38
39605,635,1251,AX4OUOYP645H8,B00004Z5SM
39606,1058,1251,AX4OUOYP645H8,B00916ULL2
39607,1260,1251,AX4OUOYP645H8,B003K1PH7W
39609,1808,1251,AX4OUOYP645H8,B003GRT3ZM
39610,1847,1251,AX4OUOYP645H8,B00006IF1B
39611,2007,1251,AX4OUOYP645H8,B007FHVSMU
39612,235,2211,A3T7BTQBVRJDOH,B002ECFIMC
39613,270,2211,A3T7BTQBVRJDOH,B00006IF1F
39614,363,2211,A3T7BTQBVRJDOH,B006W0HQ54
39615,546,2211,A3T7BTQBVRJDOH,B001A1PKEY
39616,634,2211,A3T7BTQBVRJDOH,B0000Y7E2S
39618,1425,2211,A3T7BTQBVRJDOH,B00006881R
39619,1469,2211,A3T7BTQBVRJDOH,B00006IDV6
39620,1839,2211,A3T7BTQBVRJDOH,B003VQR1UC
39621,236,162,ALJCBIBGP35XU,B003YT6RNS
39622,392,162,ALJCBIBGP35XU,B0035JJJA0
39623,798,162,ALJCBIBGP35XU,B00006IF4D
39624,799,162,ALJCBIBGP35XU,B00006IEZ4
39625,800,162,ALJCBIBGP35XU,B00008XPHO
39627,236,388,A2RKXHHV3JGDXE,B003YT6RNS
39628,610,388,A2RKXHHV3JGDXE,B000078CQ0
39629,1180,388,A2RKXHHV3JGDXE,B0006HVKOC
39630,1298,388,A2RKXHHV3JGDXE,B00005UKAX
39631,1299,388,A2RKXHHV3JGDXE,B001E681S2
39632,1300,388,A2RKXHHV3JGDXE,B0000AQNSM
39633,236,1744,A2O3E1BEZH2M16,B003YT6RNS
39635,411,1744,A2O3E1BEZH2M16,B00004Z5QO
39636,590,1744,A2O3E1BEZH2M16,B0013C7V24
39637,635,1744,A2O3E1BEZH2M16,B00004Z5SM
39638,808,1744,A2O3E1BEZH2M16,B00006IDRW
39639,1298,1744,A2O3E1BEZH2M16,B00005UKAX
39640,1738,1744,A2O3E1BEZH2M16,B002R5ARD6
39641,2167,1744,A2O3E1BEZH2M16,B00006IC7H
39642,236,1915,A28906OSOOHJHF,B003YT6RNS
39644,1033,1915,A28906OSOOHJHF,B0037H7S6C
39646,1255,1915,A28906OSOOHJHF,B002GWVZHM
39647,1297,1915,A28906OSOOHJHF,B004FM76BK
39649,1881,1915,A28906OSOOHJHF,B00006IA2K
39651,236,2632,A3L0Q0D434JPZG,B003YT6RNS
39652,430,2632,A3L0Q0D434JPZG,B000LYA8UW
39653,505,2632,A3L0Q0D434JPZG,B000ETXY78
39654,842,2632,A3L0Q0D434JPZG,B0011UXSHK
39655,982,2632,A3L0Q0D434JPZG,B000069LIG
39657,1153,2632,A3L0Q0D434JPZG,B00466887G
39658,236,3165,A34P2MHECWT0O5,B003YT6RNS
39659,660,3165,A34P2MHECWT0O5,B00006IE7L
39660,689,3165,A34P2MHECWT0O5,B00BB5DJU6
39661,717,3165,A34P2MHECWT0O5,B000QYLCWK
39662,942,3165,A34P2MHECWT0O5,B0013CDGT6
39665,2224,3165,A34P2MHECWT0O5,B000N35G94
39666,236,3343,A120P0MIV4OALC,B003YT6RNS
39667,756,3343,A120P0MIV4OALC,B000HVVSDU
39668,1030,3343,A120P0MIV4OALC,B00006JNMK
39669,1200,3343,A120P0MIV4OALC,B000AN0UH0
39670,1812,3343,A120P0MIV4OALC,B00006I9VJ
39671,1981,3343,A120P0MIV4OALC,B004I7HHSO
39673,286,304,A16J281SJ9QXIQ,B0017D5Z40
39674,658,304,A16J281SJ9QXIQ,B000Q5XTBQ
39675,1153,304,A16J281SJ9QXIQ,B00466887G
39676,1154,304,A16J281SJ9QXIQ,B00006JNMU
39677,1155,304,A16J281SJ9QXIQ,B000SDZ338
39678,1156,304,A16J281SJ9QXIQ,B007B5TJCM
39679,1157,304,A16J281SJ9QXIQ,B00275ED2W
39683,331,1356,A3MW0PVUC2WVZM,B0002MDWO2
39684,472,1356,A3MW0PVUC2WVZM,B00006B80P
39687,1443,1356,A3MW0PVUC2WVZM,B000QWCPDM
39688,1839,1356,A3MW0PVUC2WVZM,B003VQR1UC
39690,316,2261,A2NUZ2KDNLLFN6,B000GHW0LO
39691,484,2261,A2NUZ2KDNLLFN6,B000J07BRQ
39692,1108,2261,A2NUZ2KDNLLFN6,B001GDNA6Q
39693,1110,2261,A2NUZ2KDNLLFN6,B000GHJM9C
39694,1402,2261,A2NUZ2KDNLLFN6,B000HG8720
39695,1648,2261,A2NUZ2KDNLLFN6,B000S5M9VK
39696,1704,2261,A2NUZ2KDNLLFN6,B000MVV6AA
39697,2062,2261,A2NUZ2KDNLLFN6,B001GHOO8U
39700,419,2633,A3USWFMXUUQBFI,B00006IBK2
39701,1267,2633,A3USWFMXUUQBFI,B007CGULSQ
39702,1887,2633,A3USWFMXUUQBFI,B00006IEC6
39703,1995,2633,A3USWFMXUUQBFI,B003TV6BI2
39704,2284,2633,A3USWFMXUUQBFI,B002ONB4GA
39705,239,806,A2VXC14UAS4H1,B00005MITU
39708,831,806,A2VXC14UAS4H1,B007P8DKZ2
39711,239,1235,AKX9EQ37PAYMY,B00005MITU
39712,498,1235,AKX9EQ37PAYMY,B000UVL47W
39713,554,1235,AKX9EQ37PAYMY,B001CSMJKS
39716,1091,1235,AKX9EQ37PAYMY,B000A2BJ76
39717,1168,1235,AKX9EQ37PAYMY,B00006IF67
39718,1300,1235,AKX9EQ37PAYMY,B0000AQNSM
39719,1773,1235,AKX9EQ37PAYMY,B000HRZ7AY
39721,2000,1235,AKX9EQ37PAYMY,B000V2QCQI
39722,2001,1235,AKX9EQ37PAYMY,B0041OWIRO
39723,2002,1235,AKX9EQ37PAYMY,B000FS0U2U
39724,2003,1235,AKX9EQ37PAYMY,B000EZY19W
39726,239,1433,A13S959ZBAOU53,B00005MITU
39728,562,1433,A13S959ZBAOU53,B000050FZP
39729,754,1433,A13S959ZBAOU53,B000TDQEBM
39730,773,1433,A13S959ZBAOU53,B000AYDQZW
39732,1878,1433,A13S959ZBAOU53,B00181D73M
39733,239,1466,A1FA8R1X67TZ5N,B00005MITU
39734,315,1466,A1FA8R1X67TZ5N,B000I0TZO4
39737,962,1466,A1FA8R1X67TZ5N,B002TU3KTC
39738,1279,1466,A1FA8R1X67TZ5N,B000UH9M3E
39739,1686,1466,A1FA8R1X67TZ5N,B004OA74J2
39740,239,2495,A1OV5Z33TMMUWH,B00005MITU
39741,1255,2495,A1OV5Z33TMMUWH,B002GWVZHM
39742,1550,2495,A1OV5Z33TMMUWH,B003CT3T7W
39743,2038,2495,A1OV5Z33TMMUWH,B002R5ARDG
39746,2271,2495,A1OV5Z33TMMUWH,B001HA5PDE
39747,239,2768,A1XCWGU6FUK5QK,B00005MITU
39749,522,2768,A1XCWGU6FUK5QK,B000P6L92C
39750,1012,2768,A1XCWGU6FUK5QK,B000NK7LEU
39751,1480,2768,A1XCWGU6FUK5QK,B00006HTZ0
39752,1570,2768,A1XCWGU6FUK5QK,B0001XPC7C
39753,239,2799,A1LRXLBMY80OPC,B00005MITU
39755,571,2799,A1LRXLBMY80OPC,B00006I58N
39760,371,864,A40U43VX39NR9,B00434OWTY
39761,1501,864,A40U43VX39NR9,B004I2GFNC
39762,1822,864,A40U43VX39NR9,B004I2EE3K
39763,1823,864,A40U43VX39NR9,B000V4OLP0
39764,1824,864,A40U43VX39NR9,B00006IBQ4
39768,260,943,A1DQYPYI53ABM,B008EGDW3O
39769,473,943,A1DQYPYI53ABM,B001PME0VM
39772,571,943,A1DQYPYI53ABM,B00006I58N
39776,1556,943,A1DQYPYI53ABM,B00006RVSK
39778,991,3084,ADRH9RBV9NQS,B00005MO7G
39779,1097,3084,ADRH9RBV9NQS,B005ZHHVSW
39780,1114,3084,ADRH9RBV9NQS,B003G4OJK4
39782,2091,3084,ADRH9RBV9NQS,B004OA74MY
39783,2122,3084,ADRH9RBV9NQS,B0062S4B8Q
39784,240,685,A288MRRRSGH1H4,B0036D9YKU
39785,317,685,A288MRRRSGH1H4,B00006B8FZ
39789,1505,685,A288MRRRSGH1H4,B005OQZK8C
39790,240,790,ABMF4UC4Z00NT,B0036D9YKU
39791,620,790,ABMF4UC4Z00NT,B00006IDA3
39792,1214,790,ABMF4UC4Z00NT,B004LQZTKK
39794,1772,790,ABMF4UC4Z00NT,B005O55T98
39795,1773,790,ABMF4UC4Z00NT,B000HRZ7AY
39796,1774,790,ABMF4UC4Z00NT,B001DJDGXA
39797,240,2300,A1T2CM7TPQRQQU,B0036D9YKU
39798,715,2300,A1T2CM7TPQRQQU,B004LO098O
39799,1067,2300,A1T2CM7TPQRQQU,B004HO58V6
39800,1361,2300,A1T2CM7TPQRQQU,B001CSPUF4
39801,1632,2300,A1T2CM7TPQRQQU,B001CSMJJE
39802,1893,2300,A1T2CM7TPQRQQU,B001CSMJJ4
39803,240,2714,A2GQS16NHRJGPM,B0036D9YKU
39804,449,2714,A2GQS16NHRJGPM,B00006IDM7
39806,1893,2714,A2GQS16NHRJGPM,B001CSMJJ4
39807,1976,2714,A2GQS16NHRJGPM,B003VQR1SE
39808,2112,2714,A2GQS16NHRJGPM,B001G60J4E
39811,403,498,A30H2335OM7RD6,B0010XUO52
39813,688,498,A30H2335OM7RD6,B0003WN0DO
39814,690,498,A30H2335OM7RD6,B00078455Q
39816,947,498,A30H2335OM7RD6,B00ATM1N9Q
39818,1475,498,A30H2335OM7RD6,B0006VZAZS
39819,241,259,AMPGRXQMO89X9,B0009WH87M
39821,436,259,AMPGRXQMO89X9,B00004Z5SB
39822,620,259,AMPGRXQMO89X9,B00006IDA3
39823,732,259,AMPGRXQMO89X9,B00887ABMY
39824,820,259,AMPGRXQMO89X9,B001E6C6GK
39825,1068,259,AMPGRXQMO89X9,B000B63RIU
39826,1069,259,AMPGRXQMO89X9,B00008XPPY
39830,245,1232,A1LYT85S93HUNY,B0009WH86S
39831,383,1232,A1LYT85S93HUNY,B004W6JOYG
39833,1377,1232,A1LYT85S93HUNY,B001S2PKG8
39834,1542,1232,A1LYT85S93HUNY,B000N71IPQ
39836,1696,1232,A1LYT85S93HUNY,B0048LMNP2
39837,1998,1232,A1LYT85S93HUNY,B00000JBLU
39838,1999,1232,A1LYT85S93HUNY,B003XQFWKQ
39839,244,1263,A1NSH9FGIIVH0X,B000K5V03Q
39842,2010,1263,A1NSH9FGIIVH0X,B0088VS4Y2
39845,246,424,A3BY5KCNQZXV5U,B000K67ZE8
39846,646,424,A3BY5KCNQZXV5U,B0002EZUYK
39849,1361,424,A3BY5KCNQZXV5U,B001CSPUF4
39850,1362,424,A3BY5KCNQZXV5U,B000E60HKS
39851,246,1399,A24ECQCIUKA2Y3,B000K67ZE8
39852,923,1399,A24ECQCIUKA2Y3,B002U4OEDS
39854,1636,1399,A24ECQCIUKA2Y3,B006LNU00K
39855,1648,1399,A24ECQCIUKA2Y3,B000S5M9VK
39857,2062,1399,A24ECQCIUKA2Y3,B001GHOO8U
39858,246,2505,AYR0049I3E5UB,B000K67ZE8
39859,687,2505,AYR0049I3E5UB,B0003WN0CA
39860,961,2505,AYR0049I3E5UB,B00006IEBZ
39861,1120,2505,AYR0049I3E5UB,B0039MZZGK
39862,1654,2505,AYR0049I3E5UB,B000Z822ZS
39863,1999,2505,AYR0049I3E5UB,B003XQFWKQ
39864,2039,2505,AYR0049I3E5UB,B000S14PFM
39868,946,2461,A2LI3XFHH7LVPL,B000VXO4L2
39871,2098,2461,A2LI3XFHH7LVPL,B00178QQJ8
39872,249,914,A1LXESUUNI846B,B00CWY2KFU
39873,378,914,A1LXESUUNI846B,B00D7NYF62
39874,764,914,A1LXESUUNI846B,B00COHALXI
39876,1279,914,A1LXESUUNI846B,B000UH9M3E
39878,249,3089,A266BFIUYON37V,B00CWY2KFU
39880,886,3089,A266BFIUYON37V,B003OCQOLA
39881,1032,3089,A266BFIUYON37V,B005IMAOP6
39883,1401,3089,A266BFIUYON37V,B00B80SOVS
39886,651,632,A2L9OPJAAEK08Q,B00FW6S3P6
39888,939,632,A2L9OPJAAEK08Q,B005QAV6VQ
39889,1391,632,A2L9OPJAAEK08Q,B000031WDB
39890,1626,632,A2L9OPJAAEK08Q,B002PIR9FE
39892,250,1968,A16PBJIFF00ENN,B004LUKVOU
39893,286,1968,A16PBJIFF00ENN,B0017D5Z40
39894,549,1968,A16PBJIFF00ENN,B003VQR1RA
39895,658,1968,A16PBJIFF00ENN,B000Q5XTBQ
39897,837,1968,A16PBJIFF00ENN,B00006IFLD
39899,1620,1968,A16PBJIFF00ENN,B001B0BFA2
39903,1404,3507,A8NPI4KEYIPO7,B000GR80L8
39906,1891,3507,A8NPI4KEYIPO7,B0021L9MH8
39907,2284,3507,A8NPI4KEYIPO7,B002ONB4GA
39908,251,1309,A3Q9HY0LU7MN6E,B003I5YFZA
39909,263,1309,A3Q9HY0LU7MN6E,B004K137GY
39910,279,1309,A3Q9HY0LU7MN6E,B0091Y07XG
39911,396,1309,A3Q9HY0LU7MN6E,B0063C5NMY
39913,1082,1309,A3Q9HY0LU7MN6E,B00006I62X
39914,251,2999,A3S5WYWYKSAI9C,B003I5YFZA
39916,276,2999,A3S5WYWYKSAI9C,B005IVL0RS
39917,281,2999,A3S5WYWYKSAI9C,B003XDU8PI
39918,287,2999,A3S5WYWYKSAI9C,B004YGBIVQ
39919,616,2999,A3S5WYWYKSAI9C,B001A3QCEY
39921,786,2999,A3S5WYWYKSAI9C,B004I00UVW
39924,335,2385,A7Z2J9V37ABCO,B00007L6C2
39925,661,2385,A7Z2J9V37ABCO,B00006JNJ8
39928,1731,2385,A7Z2J9V37ABCO,B00166DR9S
39929,2235,2385,A7Z2J9V37ABCO,B0000C120T
39931,319,2449,AO4RDTZLAGCJ5,B003BHFCS4
39932,353,2449,AO4RDTZLAGCJ5,B004EWL86A
39934,400,2449,AO4RDTZLAGCJ5,B004A912OU
39935,533,2449,AO4RDTZLAGCJ5,B00GDDUJEA
39936,545,2449,AO4RDTZLAGCJ5,B002M7VZXA
39937,573,2449,AO4RDTZLAGCJ5,B00D7NYKRQ
39938,745,2449,AO4RDTZLAGCJ5,B00FW6RY7E
39941,252,2476,A141R97FHSSUQ0,B00AQDGNXE
39943,441,2476,A141R97FHSSUQ0,B002M835HI
39944,484,2476,A141R97FHSSUQ0,B000J07BRQ
39945,569,2476,A141R97FHSSUQ0,B0006VO7D4
39947,253,41,A33ZUMJ446N7UL,B0055CAS1O
39948,295,41,A33ZUMJ446N7UL,B002K9PIKG
39949,296,41,A33ZUMJ446N7UL,B00BMLQSNO
39950,297,41,A33ZUMJ446N7UL,B00A9S3KX2
39951,298,41,A33ZUMJ446N7UL,B005LQDY92
39952,299,41,A33ZUMJ446N7UL,B003VWW6LK
39953,300,41,A33ZUMJ446N7UL,B00006B8G0
39955,253,861,A2V55J9CCQCOG0,B0055CAS1O
39956,287,861,A2V55J9CCQCOG0,B004YGBIVQ
39957,339,861,A2V55J9CCQCOG0,B004DMAZOC
39958,473,861,A2V55J9CCQCOG0,B001PME0VM
39959,699,861,A2V55J9CCQCOG0,B004INGE4G
39960,703,861,A2V55J9CCQCOG0,B00FW6RULY
39961,1821,861,A2V55J9CCQCOG0,B000Z8W7I0
39963,381,2388,A7OCP4P0S4YO8,B002M8EY82
39964,395,2388,A7OCP4P0S4YO8,B007XPBW4I
39965,489,2388,A7OCP4P0S4YO8,B004EQEB8S
39966,499,2388,A7OCP4P0S4YO8,B009ZMYPZA
39967,525,2388,A7OCP4P0S4YO8,B004VJSFA8
39968,735,2388,A7OCP4P0S4YO8,B002M3XCW6
39969,782,2388,A7OCP4P0S4YO8,B004F9QBE6
39970,840,2388,A7OCP4P0S4YO8,B004GEC2IY
39971,891,2388,A7OCP4P0S4YO8,B0085IQ05I
39972,1244,2388,A7OCP4P0S4YO8,B009URRG7O
39973,254,299,A89ZZKNDFQH23,B0027CTFBO
39974,348,299,A89ZZKNDFQH23,B003FHF98S
39975,443,299,A89ZZKNDFQH23,B0013CNU6U
39976,695,299,A89ZZKNDFQH23,B002GHBUTU
39977,728,299,A89ZZKNDFQH23,B00D46117S
39978,996,299,A89ZZKNDFQH23,B0091Y07Y0
39980,254,572,A3RICVFW2YD1LZ,B0027CTFBO
39983,724,572,A3RICVFW2YD1LZ,B003E1S2K2
39985,1561,572,A3RICVFW2YD1LZ,B004F9QBC8
39986,1562,572,A3RICVFW2YD1LZ,B003YT6RLA
39987,254,1197,A20VG5W98SX99L,B0027CTFBO
39988,256,1197,A20VG5W98SX99L,B006CSRZHA
39992,462,1197,A20VG5W98SX99L,B004YQZPVA
39993,599,1197,A20VG5W98SX99L,B001DJ9IAA
39994,1035,1197,A20VG5W98SX99L,B001UQ6E58
39995,1855,1197,A20VG5W98SX99L,B002M837GW
39996,254,1226,A3O60C5513YYD6,B0027CTFBO
39997,265,1226,A3O60C5513YYD6,B000MK2MWM
39998,274,1226,A3O60C5513YYD6,B0091DPYDU
39999,304,1226,A3O60C5513YYD6,B00691RJZ8
40001,457,1226,A3O60C5513YYD6,B004FY6VSC
40002,643,1226,A3O60C5513YYD6,B0033UU1J4
40003,1262,1226,A3O60C5513YYD6,B00D460T6W
40004,254,2295,A3ET198ETSLPG3,B0027CTFBO
40005,324,2295,A3ET198ETSLPG3,B002ECFIDG
40006,404,2295,A3ET198ETSLPG3,B002M7W19C
40007,451,2295,A3ET198ETSLPG3,B00094H4LU
40009,779,2295,A3ET198ETSLPG3,B0039N7EOA
40011,254,2525,A3U0S17XYK8XMJ,B0027CTFBO
40014,395,2525,A3U0S17XYK8XMJ,B007XPBW4I
40015,456,2525,A3U0S17XYK8XMJ,B001JQLHS8
40018,254,3242,AVYVPMAO26YDV,B0027CTFBO
40020,592,3242,AVYVPMAO26YDV,B004DNX8O0
40021,702,3242,AVYVPMAO26YDV,B005J31B0Q
40022,883,3242,AVYVPMAO26YDV,B005NJRML8
40023,1008,3242,AVYVPMAO26YDV,B005IVL0ZU
40026,329,1179,A3CG93783LP0FO,B003XDU8P8
40027,348,1179,A3CG93783LP0FO,B003FHF98S
40028,420,1179,A3CG93783LP0FO,B0050BPX10
40029,569,1179,A3CG93783LP0FO,B0006VO7D4
40030,741,1179,A3CG93783LP0FO,B00BZC41LG
40032,1979,1179,A3CG93783LP0FO,B0013C87YU
40033,1980,1179,A3CG93783LP0FO,B0045S2JE8
40035,286,2412,A1VLVWTLV3LVHR,B0017D5Z40
40039,681,2412,A1VLVWTLV3LVHR,B00347A8PI
40040,981,2412,A1VLVWTLV3LVHR,B000S6933Q
40041,1083,2412,A1VLVWTLV3LVHR,B004I2HXRY
40042,1285,2412,A1VLVWTLV3LVHR,B0000C9ZJY
40043,1655,2412,A1VLVWTLV3LVHR,B003I4FC80
40044,256,736,A22DRQMROONYOK,B006CSRZHA
40045,262,736,A22DRQMROONYOK,B00A750ZHG
40047,480,736,A22DRQMROONYOK,B004VJSEZ4
40048,484,736,A22DRQMROONYOK,B000J07BRQ
40049,626,736,A22DRQMROONYOK,B00AVWKUJI
40050,651,736,A22DRQMROONYOK,B00FW6S3P6
40052,257,871,A39137LW12KK7B,B001CQ8ER2
40053,1126,871,A39137LW12KK7B,B00006IF79
40054,1154,871,A39137LW12KK7B,B00006JNMU
40055,1553,871,A39137LW12KK7B,B000QOJI9E
40056,1708,871,A39137LW12KK7B,B000Y52D5G
40057,1828,871,A39137LW12KK7B,B000GFJKVY
40060,257,1219,A27GITTN6AVW5I,B001CQ8ER2
40061,268,1219,A27GITTN6AVW5I,B00DY1HTU6
40062,327,1219,A27GITTN6AVW5I,B001CQDOMM
40063,612,1219,A27GITTN6AVW5I,B000087KUA
40064,621,1219,A27GITTN6AVW5I,B000E60HJO
40067,1603,1219,A27GITTN6AVW5I,B000V2TTNG
40068,257,2024,A1116JC9NIIGQJ,B001CQ8ER2
40069,674,2024,A1116JC9NIIGQJ,B00006JNJR
40070,1038,2024,A1116JC9NIIGQJ,B004G5ZZQY
40072,1897,2024,A1116JC9NIIGQJ,B008HBFADQ
